Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Revenue,Profit,Profit Margin %
CA-2023-104139,2024-07-30,2024-08-06,Standard Class,CU-1449,Home Office,North America,Furniture,Bookcases,Bookcases Model 10,340.48,6,0.0,340.48,151.29,44.43
CA-2022-104140,2022-09-15,2022-09-22,First Class,CU-1198,Corporate,North America,Office Supplies,Art Supplies,Art Supplies Model 29,174.71,4,0.5,87.36,-33.76,-38.64
CA-2022-104141,2022-10-14,2022-10-18,Second Class,CU-1355,Home Office,Europe,Electronics,Monitors,Monitors Model 36,403.29,4,0.0,403.29,134.76,33.42
CA-2024-104142,2024-06-25,2024-07-02,Second Class,CU-1106,Home Office,Emea,Furniture,Office Desks,Office Desks Model 83,1420.58,6,0.2,1136.46,392.21,34.51
CA-2024-104143,2022-01-23,2022-01-26,Second Class,CU-1390,Consumer,Emea,Office Supplies,Pens,Pens Model 44,170.61,6,0.2,136.49,33.5,24.54
CA-2024-104144,2023-12-18,2023-12-21,Same Day,CU-1066,Consumer,Europe,Office Supplies,Binders,Binders Model 2,6.67,1,0.2,5.34,1.16,21.72
CA-2022-104145,2023-07-25,2023-07-29,First Class,CU-1257,Corporate,Latam,Office Supplies,Storage,Storage Model 37,142.58,6,0.0,142.58,39.5,27.7
CA-2022-104146,2022-10-03,2022-10-08,Second Class,CU-1378,Corporate,Latam,Furniture,Chairs,Chairs Model 72,993.24,7,0.2,794.59,257.33,32.39
CA-2022-104147,2023-04-15,2023-04-22,Standard Class,CU-1382,Consumer,Asia-Pacific,Electronics,Tablets,Tablets Model 82,1402.38,5,0.5,701.19,-43.46,-6.2
CA-2022-104148,2024-02-03,2024-02-09,Standard Class,CU-1456,Corporate,Asia-Pacific,Office Supplies,Storage,Storage Model 23,197.74,2,0.0,197.74,73.79,37.32
CA-2023-104149,2023-04-02,2023-04-06,Standard Class,CU-1402,Home Office,Emea,Furniture,Chairs,Chairs Model 95,538.31,7,0.0,538.31,191.01,35.48
CA-2022-104150,2022-07-25,2022-07-29,First Class,CU-1087,Corporate,Asia-Pacific,Electronics,Smartphones,Smartphones Model 4,974.32,5,0.5,487.16,-214.11,-43.95
CA-2022-104151,2023-02-22,2023-02-28,Standard Class,CU-1151,Consumer,Asia-Pacific,Electronics,Smartphones,Smartphones Model 62,328.15,3,0.5,164.08,-26.23,-15.99
CA-2022-104152,2022-02-14,2022-02-19,Standard Class,CU-1171,Home Office,Latam,Office Supplies,Binders,Binders Model 84,273.55,10,0.5,136.78,-29.97,-21.91
CA-2024-104153,2024-09-18,2024-09-19,Second Class,CU-1083,Corporate,Europe,Office Supplies,Storage,Storage Model 36,178.01,5,0.1,160.21,41.88,26.14
CA-2022-104154,2023-03-22,2023-03-26,Same Day,CU-1148,Corporate,Europe,Office Supplies,Storage,Storage Model 81,281.26,4,0.0,281.26,101.25,36.0
CA-2024-104155,2024-01-25,2024-01-26,Same Day,CU-1268,Consumer,North America,Office Supplies,Paper,Paper Model 94,15.82,3,0.0,15.82,3.17,20.04
CA-2023-104156,2023-06-21,2023-06-28,Standard Class,CU-1190,Corporate,Emea,Office Supplies,Pens,Pens Model 17,35.91,9,0.1,32.32,11.05,34.19
CA-2024-104157,2023-10-31,2023-11-01,Standard Class,CU-1143,Corporate,Emea,Electronics,Laptops,Laptops Model 85,1944.1,1,0.1,1749.69,678.75,38.79
CA-2022-104158,2023-12-06,2023-12-13,First Class,CU-1469,Home Office,Europe,Electronics,Tablets,Tablets Model 73,1281.71,1,0.5,640.86,-368.22,-57.46
CA-2023-104159,2022-02-27,2022-03-02,Standard Class,CU-1066,Consumer,North America,Furniture,Chairs,Chairs Model 86,1286.37,4,0.0,1286.37,631.91,49.12
CA-2023-104160,2023-01-15,2023-01-22,Standard Class,CU-1111,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 66,139.43,6,0.0,139.43,53.53,38.39
CA-2022-104161,2024-02-29,2024-03-04,Same Day,CU-1494,Corporate,North America,Furniture,Chairs,Chairs Model 34,831.34,6,0.0,831.34,332.84,40.04
CA-2022-104162,2023-08-04,2023-08-07,Standard Class,CU-1136,Home Office,Europe,Furniture,Sofas,Sofas Model 7,1059.42,2,0.0,1059.42,282.3,26.65
CA-2024-104163,2023-02-02,2023-02-03,Standard Class,CU-1493,Corporate,North America,Electronics,Laptops,Laptops Model 91,981.97,8,0.0,981.97,415.55,42.32
CA-2023-104164,2023-09-24,2023-09-26,First Class,CU-1057,Consumer,Latam,Electronics,Monitors,Monitors Model 42,218.75,5,0.5,109.38,-57.31,-52.4
CA-2022-104165,2024-08-27,2024-08-30,First Class,CU-1110,Consumer,North America,Furniture,Tables,Tables Model 64,1355.36,3,0.0,1355.36,674.88,49.79
CA-2022-104166,2022-11-26,2022-12-01,First Class,CU-1164,Home Office,Europe,Furniture,Chairs,Chairs Model 71,824.58,1,0.5,412.29,-150.83,-36.58
CA-2024-104167,2023-08-31,2023-09-02,First Class,CU-1392,Consumer,Europe,Furniture,Chairs,Chairs Model 13,1041.01,10,0.5,520.5,-204.52,-39.29
CA-2024-104168,2022-09-01,2022-09-08,Standard Class,CU-1426,Home Office,North America,Office Supplies,Pens,Pens Model 99,22.38,10,0.2,17.9,2.13,11.9
CA-2022-104169,2022-06-18,2022-06-25,Same Day,CU-1482,Home Office,North America,Office Supplies,Binders,Binders Model 85,211.74,3,0.2,169.39,30.44,17.97
CA-2023-104170,2024-01-21,2024-01-22,First Class,CU-1363,Home Office,Asia-Pacific,Office Supplies,Binders,Binders Model 46,83.08,4,0.0,83.08,23.9,28.77
CA-2022-104171,2022-06-02,2022-06-06,Same Day,CU-1133,Home Office,Europe,Furniture,Tables,Tables Model 69,1411.58,7,0.5,705.79,-252.06,-35.71
CA-2023-104172,2024-05-10,2024-05-14,First Class,CU-1280,Consumer,North America,Electronics,Tablets,Tablets Model 9,1913.95,3,0.2,1531.16,206.39,13.48
CA-2022-104173,2023-12-17,2023-12-19,First Class,CU-1096,Consumer,Latam,Furniture,Sofas,Sofas Model 64,964.54,4,0.5,482.27,-111.52,-23.12
CA-2023-104174,2023-06-04,2023-06-05,Standard Class,CU-1252,Consumer,Emea,Office Supplies,Binders,Binders Model 33,288.39,9,0.2,230.71,17.96,7.78
CA-2024-104175,2023-01-03,2023-01-04,Second Class,CU-1097,Home Office,North America,Furniture,Sofas,Sofas Model 74,349.78,9,0.0,349.78,104.39,29.84
CA-2023-104176,2023-01-30,2023-01-31,Same Day,CU-1329,Consumer,North America,Electronics,Monitors,Monitors Model 20,1261.33,6,0.5,630.66,-44.32,-7.03
CA-2022-104177,2023-01-26,2023-02-01,Same Day,CU-1029,Home Office,Emea,Furniture,Office Desks,Office Desks Model 55,1186.24,2,0.0,1186.24,395.73,33.36
CA-2022-104178,2023-11-21,2023-11-22,Second Class,CU-1337,Home Office,Latam,Furniture,Sofas,Sofas Model 28,1160.37,1,0.2,928.3,202.8,21.85
CA-2022-104179,2022-08-12,2022-08-19,First Class,CU-1022,Corporate,Latam,Office Supplies,Storage,Storage Model 83,299.22,7,0.0,299.22,78.51,26.24
CA-2023-104180,2022-12-29,2023-01-04,Standard Class,CU-1332,Consumer,Asia-Pacific,Electronics,Accessories,Accessories Model 7,1187.12,1,0.1,1068.41,252.0,23.59
CA-2022-104181,2023-01-05,2023-01-06,Standard Class,CU-1179,Corporate,Latam,Furniture,Bookcases,Bookcases Model 10,919.05,5,0.0,919.05,226.76,24.67
CA-2023-104182,2022-08-05,2022-08-09,Standard Class,CU-1200,Consumer,Asia-Pacific,Electronics,Smartphones,Smartphones Model 77,1344.25,10,0.2,1075.4,12.63,1.17
CA-2023-104183,2023-02-13,2023-02-14,Standard Class,CU-1390,Home Office,Emea,Electronics,Tablets,Tablets Model 79,1779.26,4,0.1,1601.33,448.38,28.0
CA-2023-104184,2023-09-17,2023-09-18,Second Class,CU-1068,Consumer,Latam,Furniture,Bookcases,Bookcases Model 73,1266.93,2,0.0,1266.93,342.01,27.0
CA-2023-104185,2023-03-26,2023-03-29,First Class,CU-1011,Home Office,North America,Furniture,Tables,Tables Model 64,574.59,4,0.5,287.3,-150.74,-52.47
CA-2023-104186,2024-04-18,2024-04-22,First Class,CU-1330,Home Office,Europe,Electronics,Accessories,Accessories Model 42,294.39,9,0.0,294.39,74.49,25.3
CA-2023-104187,2022-02-06,2022-02-08,Standard Class,CU-1109,Corporate,Latam,Furniture,Office Desks,Office Desks Model 55,718.95,6,0.1,647.06,185.78,28.71
CA-2023-104188,2024-05-23,2024-05-25,First Class,CU-1482,Consumer,Asia-Pacific,Electronics,Tablets,Tablets Model 85,1457.7,8,0.0,1457.7,640.54,43.94
CA-2022-104189,2023-05-24,2023-05-25,Standard Class,CU-1087,Consumer,Latam,Office Supplies,Paper,Paper Model 98,248.81,1,0.0,248.81,87.64,35.22
CA-2022-104190,2024-05-26,2024-05-27,Standard Class,CU-1001,Consumer,Europe,Electronics,Accessories,Accessories Model 20,1724.74,5,0.0,1724.74,441.84,25.62
CA-2023-104191,2022-01-10,2022-01-15,Standard Class,CU-1295,Corporate,Asia-Pacific,Furniture,Office Desks,Office Desks Model 69,1229.3,6,0.0,1229.3,287.67,23.4
CA-2023-104192,2022-03-28,2022-04-02,Standard Class,CU-1255,Corporate,Asia-Pacific,Furniture,Bookcases,Bookcases Model 77,167.17,4,0.2,133.74,35.66,26.66
CA-2024-104193,2023-12-25,2023-12-29,Standard Class,CU-1222,Home Office,Europe,Electronics,Smartphones,Smartphones Model 60,1441.67,8,0.0,1441.67,534.2,37.05
CA-2022-104194,2022-12-15,2022-12-21,Standard Class,CU-1086,Home Office,Latam,Electronics,Smartphones,Smartphones Model 67,1369.44,7,0.0,1369.44,388.5,28.37
CA-2024-104195,2022-05-26,2022-05-27,First Class,CU-1196,Home Office,Emea,Furniture,Bookcases,Bookcases Model 80,906.58,4,0.0,906.58,271.43,29.94
CA-2023-104196,2022-10-09,2022-10-12,Second Class,CU-1448,Home Office,North America,Office Supplies,Paper,Paper Model 23,73.82,5,0.2,59.06,12.38,20.96
CA-2022-104197,2024-03-14,2024-03-20,First Class,CU-1155,Corporate,Europe,Office Supplies,Binders,Binders Model 86,204.38,8,0.0,204.38,79.03,38.67
CA-2024-104198,2023-10-24,2023-10-25,Standard Class,CU-1262,Corporate,Latam,Furniture,Tables,Tables Model 100,1133.42,10,0.0,1133.42,416.15,36.72
CA-2022-104199,2022-04-18,2022-04-23,Second Class,CU-1334,Corporate,Europe,Office Supplies,Art Supplies,Art Supplies Model 3,8.84,5,0.2,7.07,2.21,31.26
CA-2023-104200,2023-07-05,2023-07-12,First Class,CU-1080,Consumer,Asia-Pacific,Furniture,Chairs,Chairs Model 41,793.4,3,0.0,793.4,53.89,6.79
CA-2023-104201,2023-05-19,2023-05-23,Standard Class,CU-1420,Home Office,Emea,Furniture,Chairs,Chairs Model 12,127.62,7,0.0,127.62,44.45,34.83
CA-2024-104202,2023-04-02,2023-04-07,Second Class,CU-1361,Corporate,Europe,Office Supplies,Pens,Pens Model 54,111.36,3,0.2,89.09,26.11,29.31
CA-2023-104203,2022-09-14,2022-09-20,Standard Class,CU-1321,Home Office,Asia-Pacific,Office Supplies,Pens,Pens Model 81,104.34,4,0.2,83.47,14.07,16.86
CA-2022-104204,2023-06-24,2023-06-26,First Class,CU-1193,Corporate,Emea,Electronics,Accessories,Accessories Model 16,1998.12,5,0.2,1598.5,281.1,17.59
CA-2022-104205,2022-05-21,2022-05-26,Same Day,CU-1406,Corporate,Europe,Electronics,Accessories,Accessories Model 91,1806.03,2,0.0,1806.03,543.91,30.12
CA-2022-104206,2022-01-23,2022-01-27,Standard Class,CU-1238,Home Office,North America,Office Supplies,Paper,Paper Model 38,213.11,8,0.2,170.49,36.77,21.57
CA-2022-104207,2022-03-19,2022-03-22,Standard Class,CU-1263,Home Office,Europe,Electronics,Tablets,Tablets Model 41,326.79,10,0.2,261.43,83.43,31.91
CA-2024-104208,2024-02-01,2024-02-04,First Class,CU-1139,Consumer,Emea,Electronics,Smartphones,Smartphones Model 100,1093.11,9,0.0,1093.11,446.76,40.87
CA-2023-104209,2024-02-10,2024-02-16,First Class,CU-1074,Corporate,North America,Furniture,Bookcases,Bookcases Model 29,836.91,3,0.0,836.91,212.38,25.38
CA-2024-104210,2022-12-31,2023-01-01,Standard Class,CU-1226,Home Office,Latam,Furniture,Sofas,Sofas Model 43,567.67,1,0.0,567.67,251.46,44.3
CA-2024-104211,2022-11-23,2022-11-30,Same Day,CU-1365,Consumer,Europe,Furniture,Sofas,Sofas Model 27,404.19,7,0.0,404.19,169.46,41.93
CA-2023-104212,2023-04-29,2023-05-02,Standard Class,CU-1182,Consumer,Latam,Office Supplies,Binders,Binders Model 20,186.67,7,0.1,168.0,34.98,20.82
CA-2024-104213,2022-10-09,2022-10-14,Second Class,CU-1491,Home Office,Asia-Pacific,Office Supplies,Binders,Binders Model 54,94.01,6,0.0,94.01,34.49,36.69
CA-2022-104214,2023-12-14,2023-12-17,Same Day,CU-1242,Consumer,North America,Furniture,Chairs,Chairs Model 34,1318.57,7,0.0,1318.57,627.63,47.6
CA-2024-104215,2022-09-19,2022-09-26,Standard Class,CU-1304,Corporate,Asia-Pacific,Electronics,Laptops,Laptops Model 8,1685.37,10,0.0,1685.37,677.15,40.18
CA-2024-104216,2023-06-08,2023-06-15,Second Class,CU-1463,Home Office,Asia-Pacific,Office Supplies,Storage,Storage Model 17,136.6,4,0.5,68.3,-33.08,-48.43
CA-2024-104217,2023-05-01,2023-05-05,Same Day,CU-1195,Corporate,Asia-Pacific,Electronics,Smartphones,Smartphones Model 29,735.79,8,0.0,735.79,305.4,41.51
CA-2022-104218,2024-06-26,2024-06-28,Same Day,CU-1139,Home Office,North America,Electronics,Accessories,Accessories Model 83,1607.3,7,0.0,1607.3,419.04,26.07
CA-2024-104219,2024-03-01,2024-03-05,First Class,CU-1092,Home Office,Europe,Office Supplies,Storage,Storage Model 62,111.77,3,0.1,100.59,32.31,32.12
CA-2023-104220,2022-12-16,2022-12-19,Standard Class,CU-1119,Corporate,Emea,Office Supplies,Art Supplies,Art Supplies Model 97,296.25,10,0.0,296.25,94.35,31.85
CA-2023-104221,2023-09-28,2023-10-01,First Class,CU-1121,Corporate,Asia-Pacific,Office Supplies,Binders,Binders Model 24,207.32,10,0.0,207.32,76.42,36.86
CA-2023-104222,2022-09-21,2022-09-24,Same Day,CU-1443,Corporate,Asia-Pacific,Office Supplies,Binders,Binders Model 79,200.16,1,0.0,200.16,43.34,21.65
CA-2024-104223,2023-11-02,2023-11-09,Second Class,CU-1427,Corporate,North America,Furniture,Tables,Tables Model 66,856.24,3,0.2,684.99,141.09,20.6
CA-2023-104224,2024-02-27,2024-03-04,Second Class,CU-1138,Home Office,Asia-Pacific,Electronics,Laptops,Laptops Model 17,1681.34,10,0.5,840.67,-334.04,-39.73
CA-2024-104225,2022-09-03,2022-09-08,First Class,CU-1159,Corporate,Europe,Furniture,Chairs,Chairs Model 20,961.41,5,0.2,769.13,67.88,8.83
CA-2023-104226,2023-12-17,2023-12-22,Same Day,CU-1359,Home Office,Emea,Office Supplies,Art Supplies,Art Supplies Model 82,188.43,9,0.5,94.22,-25.52,-27.09
CA-2022-104227,2024-06-28,2024-07-05,First Class,CU-1480,Home Office,Europe,Furniture,Tables,Tables Model 40,714.87,8,0.0,714.87,333.54,46.66
CA-2023-104228,2023-07-18,2023-07-22,Second Class,CU-1245,Home Office,North America,Furniture,Sofas,Sofas Model 16,1274.45,7,0.0,1274.45,612.38,48.05
CA-2023-104229,2022-08-05,2022-08-09,Same Day,CU-1432,Consumer,Europe,Office Supplies,Art Supplies,Art Supplies Model 93,151.1,2,0.0,151.1,74.64,49.4
CA-2024-104230,2022-08-09,2022-08-10,Standard Class,CU-1203,Corporate,Latam,Office Supplies,Paper,Paper Model 55,55.04,7,0.2,44.03,4.55,10.33
CA-2024-104231,2024-01-11,2024-01-16,Same Day,CU-1245,Corporate,Europe,Office Supplies,Paper,Paper Model 65,45.89,5,0.1,41.3,10.52,25.47
CA-2024-104232,2023-10-08,2023-10-10,Second Class,CU-1131,Corporate,Latam,Office Supplies,Art Supplies,Art Supplies Model 55,134.79,8,0.0,134.79,51.53,38.23
CA-2023-104233,2022-04-05,2022-04-11,First Class,CU-1265,Home Office,Emea,Furniture,Sofas,Sofas Model 79,297.32,8,0.2,237.86,56.14,23.6
CA-2022-104234,2022-07-16,2022-07-19,Second Class,CU-1305,Home Office,North America,Electronics,Accessories,Accessories Model 25,726.17,2,0.0,726.17,193.75,26.68
CA-2022-104235,2022-09-15,2022-09-18,First Class,CU-1065,Corporate,Latam,Electronics,Laptops,Laptops Model 45,1776.45,9,0.0,1776.45,431.24,24.28
CA-2022-104236,2023-07-25,2023-07-26,First Class,CU-1043,Corporate,North America,Office Supplies,Paper,Paper Model 58,247.74,7,0.1,222.97,64.0,28.7
CA-2023-104237,2024-09-25,2024-10-01,Second Class,CU-1423,Consumer,Europe,Electronics,Monitors,Monitors Model 39,762.89,9,0.0,762.89,337.24,44.21
CA-2023-104238,2022-06-15,2022-06-18,First Class,CU-1004,Consumer,Asia-Pacific,Electronics,Smartphones,Smartphones Model 89,1852.86,3,0.5,926.43,-49.22,-5.31
CA-2022-104239,2022-06-14,2022-06-17,First Class,CU-1357,Corporate,Latam,Furniture,Office Desks,Office Desks Model 9,509.13,10,0.5,254.56,-92.45,-36.32
CA-2024-104240,2024-02-21,2024-02-28,Same Day,CU-1241,Consumer,Europe,Electronics,Monitors,Monitors Model 1,848.68,9,0.5,424.34,-184.73,-43.53
CA-2023-104241,2023-07-20,2023-07-22,Second Class,CU-1021,Consumer,Asia-Pacific,Electronics,Tablets,Tablets Model 40,867.61,4,0.1,780.85,119.35,15.28
CA-2024-104242,2023-06-07,2023-06-12,Second Class,CU-1223,Home Office,Latam,Electronics,Monitors,Monitors Model 81,1733.1,5,0.5,866.55,-162.17,-18.71
CA-2023-104243,2024-07-08,2024-07-13,Standard Class,CU-1015,Home Office,Latam,Electronics,Smartphones,Smartphones Model 53,1746.98,4,0.2,1397.58,450.92,32.26
CA-2022-104244,2023-01-22,2023-01-29,Standard Class,CU-1140,Consumer,Emea,Furniture,Tables,Tables Model 79,953.76,3,0.0,953.76,451.25,47.31
CA-2022-104245,2022-09-30,2022-10-04,First Class,CU-1489,Consumer,Asia-Pacific,Electronics,Monitors,Monitors Model 78,1394.66,9,0.0,1394.66,672.33,48.21
CA-2024-104246,2024-01-26,2024-01-28,Same Day,CU-1068,Consumer,North America,Electronics,Laptops,Laptops Model 28,1120.88,10,0.2,896.7,166.36,18.55
CA-2024-104247,2024-02-14,2024-02-21,Standard Class,CU-1053,Corporate,North America,Office Supplies,Pens,Pens Model 80,108.07,5,0.1,97.26,11.32,11.64
CA-2022-104248,2023-03-22,2023-03-27,Standard Class,CU-1370,Home Office,Latam,Office Supplies,Paper,Paper Model 31,16.25,1,0.0,16.25,3.91,24.06
CA-2023-104249,2023-11-30,2023-12-03,Same Day,CU-1266,Consumer,North America,Office Supplies,Binders,Binders Model 16,246.93,5,0.0,246.93,55.49,22.47
CA-2023-104250,2022-01-01,2022-01-04,Same Day,CU-1134,Consumer,Europe,Electronics,Laptops,Laptops Model 16,1838.04,6,0.0,1838.04,602.33,32.77
CA-2024-104251,2023-10-09,2023-10-15,Second Class,CU-1295,Consumer,Latam,Office Supplies,Paper,Paper Model 77,116.78,10,0.5,58.39,-1.65,-2.83
CA-2022-104252,2022-08-29,2022-09-02,First Class,CU-1033,Corporate,Latam,Furniture,Office Desks,Office Desks Model 17,125.3,6,0.2,100.24,26.21,26.15
CA-2024-104253,2022-07-28,2022-08-04,Same Day,CU-1012,Home Office,North America,Electronics,Monitors,Monitors Model 67,224.47,2,0.0,224.47,52.04,23.18
CA-2024-104254,2022-08-10,2022-08-16,Same Day,CU-1009,Home Office,Latam,Furniture,Tables,Tables Model 78,519.14,4,0.5,259.57,-41.54,-16.0
CA-2024-104255,2023-05-20,2023-05-22,Second Class,CU-1030,Consumer,Emea,Furniture,Chairs,Chairs Model 15,620.26,6,0.0,620.26,160.51,25.88
CA-2022-104256,2023-01-03,2023-01-05,Second Class,CU-1406,Corporate,Latam,Office Supplies,Binders,Binders Model 40,204.76,9,0.2,163.81,15.84,9.67
CA-2024-104257,2023-10-25,2023-10-31,Standard Class,CU-1442,Corporate,Emea,Furniture,Chairs,Chairs Model 34,676.52,9,0.5,338.26,-67.07,-19.83
CA-2023-104258,2022-04-10,2022-04-16,Same Day,CU-1291,Home Office,Europe,Electronics,Tablets,Tablets Model 5,1718.11,8,0.5,859.06,-491.42,-57.2
CA-2023-104259,2022-04-13,2022-04-14,Second Class,CU-1189,Consumer,Emea,Electronics,Laptops,Laptops Model 31,1123.57,10,0.0,1123.57,327.99,29.19
CA-2023-104260,2023-05-25,2023-05-29,Standard Class,CU-1319,Home Office,Asia-Pacific,Electronics,Laptops,Laptops Model 65,1844.97,6,0.5,922.48,-279.12,-30.26
CA-2023-104261,2023-06-28,2023-07-04,Standard Class,CU-1133,Home Office,Europe,Office Supplies,Pens,Pens Model 19,179.02,1,0.2,143.22,17.35,12.11
CA-2024-104262,2023-08-25,2023-08-27,First Class,CU-1396,Home Office,Asia-Pacific,Furniture,Office Desks,Office Desks Model 26,952.23,9,0.0,952.23,421.34,44.25
CA-2022-104263,2022-08-08,2022-08-12,Same Day,CU-1105,Consumer,Europe,Electronics,Tablets,Tablets Model 71,1622.2,7,0.2,1297.76,174.0,13.41
CA-2023-104264,2023-06-16,2023-06-19,Second Class,CU-1354,Consumer,Latam,Furniture,Office Desks,Office Desks Model 59,1426.3,2,0.0,1426.3,603.46,42.31
CA-2022-104265,2024-01-11,2024-01-16,First Class,CU-1353,Home Office,North America,Furniture,Chairs,Chairs Model 41,180.21,2,0.2,144.17,48.6,33.71
CA-2024-104266,2024-05-14,2024-05-20,Same Day,CU-1038,Corporate,North America,Electronics,Laptops,Laptops Model 36,1126.47,6,0.0,1126.47,317.16,28.16
CA-2022-104267,2024-01-12,2024-01-19,Second Class,CU-1349,Consumer,Asia-Pacific,Office Supplies,Paper,Paper Model 2,263.03,10,0.0,263.03,77.98,29.65
CA-2022-104268,2022-11-22,2022-11-24,Same Day,CU-1074,Corporate,Asia-Pacific,Furniture,Chairs,Chairs Model 35,476.5,3,0.5,238.25,-137.37,-57.66
CA-2024-104269,2024-03-09,2024-03-15,Same Day,CU-1031,Consumer,North America,Office Supplies,Binders,Binders Model 85,43.11,6,0.0,43.11,13.94,32.34
CA-2022-104270,2023-05-24,2023-05-31,Same Day,CU-1056,Consumer,North America,Furniture,Office Desks,Office Desks Model 30,320.57,1,0.2,256.46,57.1,22.26
CA-2023-104271,2024-08-08,2024-08-15,Second Class,CU-1476,Home Office,Latam,Electronics,Smartphones,Smartphones Model 16,898.42,7,0.5,449.21,-151.9,-33.81
CA-2024-104272,2022-04-01,2022-04-07,Standard Class,CU-1000,Consumer,North America,Electronics,Smartphones,Smartphones Model 29,1958.83,1,0.0,1958.83,732.74,37.41
CA-2024-104273,2024-04-25,2024-04-29,First Class,CU-1188,Home Office,Latam,Office Supplies,Storage,Storage Model 32,60.09,9,0.5,30.04,-11.67,-38.85
CA-2022-104274,2023-02-02,2023-02-07,First Class,CU-1050,Corporate,Europe,Furniture,Bookcases,Bookcases Model 51,1347.3,3,0.2,1077.84,395.04,36.65
CA-2023-104275,2022-09-28,2022-10-04,Standard Class,CU-1160,Consumer,Emea,Office Supplies,Art Supplies,Art Supplies Model 100,194.0,6,0.5,97.0,-35.72,-36.82
CA-2022-104276,2023-09-22,2023-09-29,First Class,CU-1082,Home Office,North America,Furniture,Office Desks,Office Desks Model 30,656.15,6,0.1,590.54,165.64,28.05
CA-2022-104277,2022-01-27,2022-02-02,Same Day,CU-1094,Corporate,Asia-Pacific,Electronics,Laptops,Laptops Model 48,1249.41,6,0.5,624.71,-172.63,-27.63
CA-2024-104278,2023-06-06,2023-06-12,Standard Class,CU-1191,Corporate,Asia-Pacific,Electronics,Accessories,Accessories Model 40,1267.32,6,0.0,1267.32,396.91,31.32
CA-2023-104279,2022-09-10,2022-09-16,First Class,CU-1071,Consumer,North America,Furniture,Tables,Tables Model 17,872.37,3,0.0,872.37,232.87,26.69
CA-2023-104280,2024-08-06,2024-08-12,Second Class,CU-1290,Home Office,North America,Office Supplies,Binders,Binders Model 3,267.88,10,0.0,267.88,82.22,30.69
CA-2023-104281,2022-06-26,2022-06-30,First Class,CU-1396,Consumer,Europe,Office Supplies,Pens,Pens Model 19,14.66,6,0.1,13.19,3.6,27.29
CA-2022-104282,2022-09-08,2022-09-09,First Class,CU-1185,Corporate,Europe,Office Supplies,Pens,Pens Model 30,22.86,1,0.0,22.86,9.51,41.6
CA-2022-104283,2022-08-13,2022-08-14,Standard Class,CU-1059,Consumer,Europe,Electronics,Tablets,Tablets Model 55,744.26,5,0.0,744.26,353.45,47.49
CA-2022-104284,2023-04-22,2023-04-28,Same Day,CU-1257,Home Office,North America,Furniture,Bookcases,Bookcases Model 85,1371.68,3,0.5,685.84,-54.79,-7.99
CA-2023-104285,2024-09-15,2024-09-19,Standard Class,CU-1482,Home Office,Europe,Furniture,Chairs,Chairs Model 95,528.09,8,0.1,475.28,112.54,23.68
CA-2024-104286,2023-04-30,2023-05-05,Same Day,CU-1356,Consumer,Asia-Pacific,Furniture,Office Desks,Office Desks Model 56,1007.15,5,0.0,1007.15,484.35,48.09
CA-2023-104287,2022-01-16,2022-01-23,Same Day,CU-1353,Corporate,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 49,138.25,8,0.5,69.12,-16.71,-24.18
CA-2022-104288,2023-08-02,2023-08-06,Standard Class,CU-1484,Consumer,Latam,Electronics,Laptops,Laptops Model 79,1754.44,8,0.0,1754.44,852.1,48.57
CA-2023-104289,2023-10-13,2023-10-15,Second Class,CU-1023,Consumer,North America,Electronics,Monitors,Monitors Model 2,1518.0,3,0.0,1518.0,323.54,21.31
CA-2023-104290,2024-08-12,2024-08-17,Second Class,CU-1120,Home Office,Europe,Electronics,Accessories,Accessories Model 11,1654.75,4,0.0,1654.75,771.92,46.65
CA-2022-104291,2023-03-18,2023-03-22,Same Day,CU-1157,Home Office,Asia-Pacific,Furniture,Office Desks,Office Desks Model 63,155.54,2,0.0,155.54,49.6,31.89
CA-2024-104292,2024-04-06,2024-04-12,First Class,CU-1459,Consumer,North America,Electronics,Tablets,Tablets Model 64,1181.27,8,0.0,1181.27,505.63,42.8
CA-2022-104293,2024-07-24,2024-07-26,Same Day,CU-1060,Corporate,Asia-Pacific,Office Supplies,Storage,Storage Model 2,58.62,5,0.0,58.62,25.61,43.69
CA-2022-104294,2024-01-12,2024-01-19,First Class,CU-1173,Home Office,Emea,Office Supplies,Pens,Pens Model 92,116.02,10,0.0,116.02,42.49,36.62
CA-2023-104295,2023-04-18,2023-04-24,Same Day,CU-1177,Consumer,Emea,Office Supplies,Paper,Paper Model 46,195.61,8,0.5,97.8,-3.84,-3.93
CA-2023-104296,2023-06-26,2023-06-29,First Class,CU-1142,Consumer,North America,Electronics,Monitors,Monitors Model 34,1592.96,10,0.0,1592.96,715.25,44.9
CA-2023-104297,2024-08-17,2024-08-19,Same Day,CU-1311,Consumer,Latam,Furniture,Sofas,Sofas Model 7,501.23,9,0.1,451.11,82.33,18.25
CA-2024-104298,2023-04-15,2023-04-16,Standard Class,CU-1275,Home Office,North America,Furniture,Chairs,Chairs Model 68,336.31,8,0.5,168.16,-44.45,-26.43
