Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2022-104751,2023-06-17,2023-06-23,First Class,CU-1442,Consumer,LATAM,Electronics,Smartphones,Smartphones Model 31,1110.69,4,0.1,439.63
CA-2024-104752,2022-11-24,2022-11-30,First Class,CU-1039,Consumer,Europe,Furniture,Sofas,Sofas Model 21,345.3,6,0.2,75.85
CA-2024-104753,2022-12-01,2022-12-08,Second Class,CU-1269,Corporate,North America,Furniture,Tables,Tables Model 41,790.3,2,0.0,297.62
CA-2023-104754,2024-01-02,2024-01-06,Same Day,CU-1421,Home Office,Asia-Pacific,Furniture,Chairs,Chairs Model 25,338.85,10,0.0,88.88
CA-2022-104755,2024-03-05,2024-03-06,Second Class,CU-1426,Home Office,North America,Furniture,Office Desks,Office Desks Model 99,1302.75,6,0.5,-47.2
CA-2022-104756,2023-07-19,2023-07-22,Standard Class,CU-1468,Consumer,North America,Electronics,Tablets,Tablets Model 50,282.16,4,0.5,-31.38
CA-2023-104757,2023-10-12,2023-10-19,Same Day,CU-1260,Consumer,EMEA,Office Supplies,Paper,Paper Model 13,236.45,1,0.2,62.87
CA-2022-104758,2023-12-11,2023-12-15,Second Class,CU-1415,Consumer,LATAM,Furniture,Sofas,Sofas Model 51,168.69,8,0.0,64.25
CA-2024-104759,2022-07-04,2022-07-08,First Class,CU-1445,Corporate,EMEA,Office Supplies,Storage,Storage Model 12,165.86,10,0.0,40.95
CA-2024-104760,2022-08-24,2022-08-27,Same Day,CU-1342,Corporate,North America,Furniture,Chairs,Chairs Model 2,1007.76,5,0.1,332.78
CA-2022-104761,2023-10-05,2023-10-10,Standard Class,CU-1094,Home Office,Europe,Electronics,Smartphones,Smartphones Model 15,1467.75,5,0.2,364.28
CA-2024-104762,2024-06-26,2024-07-03,Standard Class,CU-1425,Home Office,Asia-Pacific,Office Supplies,Binders,Binders Model 3,85.84,5,0.0,33.09
CA-2023-104763,2023-06-30,2023-07-06,First Class,CU-1075,Corporate,EMEA,Furniture,Tables,Tables Model 39,911.5,1,0.0,201.5
CA-2024-104764,2023-04-08,2023-04-12,Second Class,CU-1126,Corporate,Asia-Pacific,Electronics,Laptops,Laptops Model 34,387.19,6,0.0,116.16
CA-2022-104765,2023-10-07,2023-10-08,Second Class,CU-1013,Corporate,LATAM,Furniture,Chairs,Chairs Model 62,105.82,2,0.1,20.57
CA-2023-104766,2023-07-24,2023-07-30,First Class,CU-1437,Corporate,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 87,273.94,1,0.2,39.27
CA-2022-104767,2023-06-28,2023-07-01,Standard Class,CU-1262,Consumer,EMEA,Furniture,Office Desks,Office Desks Model 51,946.11,4,0.0,400.84
CA-2023-104768,2022-02-27,2022-03-02,First Class,CU-1225,Consumer,Asia-Pacific,Furniture,Sofas,Sofas Model 22,216.12,4,0.2,38.26
CA-2022-104769,2023-10-28,2023-11-01,Second Class,CU-1013,Home Office,EMEA,Electronics,Monitors,Monitors Model 1,1910.61,5,0.2,185.12
CA-2023-104770,2024-09-01,2024-09-02,Same Day,CU-1376,Home Office,Europe,Electronics,Laptops,Laptops Model 80,251.44,8,0.0,73.01
CA-2023-104771,2023-03-10,2023-03-17,Same Day,CU-1124,Corporate,Europe,Electronics,Accessories,Accessories Model 47,1616.03,10,0.0,399.66
CA-2024-104772,2024-08-21,2024-08-24,Standard Class,CU-1413,Corporate,LATAM,Electronics,Tablets,Tablets Model 89,1021.87,3,0.1,311.38
CA-2023-104773,2023-01-29,2023-02-05,First Class,CU-1051,Home Office,LATAM,Furniture,Sofas,Sofas Model 50,687.43,2,0.0,249.18
CA-2022-104774,2024-09-21,2024-09-22,Standard Class,CU-1071,Consumer,LATAM,Electronics,Laptops,Laptops Model 67,1439.78,1,0.5,-145.82
CA-2024-104775,2024-02-26,2024-03-02,Second Class,CU-1391,Corporate,EMEA,Furniture,Sofas,Sofas Model 81,925.56,3,0.1,319.57
CA-2024-104776,2024-06-11,2024-06-14,Second Class,CU-1176,Corporate,LATAM,Electronics,Tablets,Tablets Model 4,1480.56,4,0.0,586.06
CA-2024-104777,2024-03-28,2024-04-03,First Class,CU-1274,Consumer,EMEA,Furniture,Chairs,Chairs Model 65,703.56,9,0.5,-201.84
CA-2022-104778,2024-04-18,2024-04-21,Second Class,CU-1143,Consumer,Europe,Office Supplies,Art Supplies,Art Supplies Model 86,253.07,9,0.0,110.07
CA-2022-104779,2023-12-09,2023-12-10,Second Class,CU-1112,Home Office,EMEA,Office Supplies,Binders,Binders Model 2,171.7,5,0.0,83.41
CA-2023-104780,2024-08-12,2024-08-19,Same Day,CU-1176,Home Office,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 85,250.68,2,0.0,122.15
CA-2023-104781,2023-03-20,2023-03-23,Standard Class,CU-1075,Corporate,LATAM,Office Supplies,Storage,Storage Model 5,203.41,10,0.0,64.44
CA-2024-104782,2022-02-27,2022-03-01,Same Day,CU-1376,Home Office,EMEA,Electronics,Tablets,Tablets Model 51,547.23,10,0.0,145.93
CA-2024-104783,2024-07-21,2024-07-22,Second Class,CU-1393,Home Office,LATAM,Furniture,Office Desks,Office Desks Model 97,857.1,7,0.0,323.49
CA-2023-104784,2022-03-23,2022-03-27,Second Class,CU-1199,Corporate,LATAM,Electronics,Monitors,Monitors Model 91,1023.85,3,0.2,180.9
CA-2024-104785,2023-08-08,2023-08-14,First Class,CU-1477,Home Office,Europe,Office Supplies,Storage,Storage Model 80,34.28,5,0.5,-5.56
CA-2024-104786,2023-04-19,2023-04-24,Standard Class,CU-1343,Home Office,Asia-Pacific,Electronics,Smartphones,Smartphones Model 34,790.2,3,0.1,137.75
CA-2023-104787,2022-02-06,2022-02-09,Standard Class,CU-1405,Home Office,LATAM,Furniture,Bookcases,Bookcases Model 6,550.95,3,0.0,226.67
CA-2024-104788,2022-03-24,2022-03-29,Same Day,CU-1226,Home Office,EMEA,Office Supplies,Pens,Pens Model 4,34.92,10,0.0,7.82
CA-2022-104789,2023-06-23,2023-06-27,Standard Class,CU-1224,Corporate,North America,Furniture,Tables,Tables Model 3,241.73,5,0.2,13.38
CA-2024-104790,2024-05-29,2024-06-01,Second Class,CU-1282,Home Office,Europe,Office Supplies,Paper,Paper Model 40,9.91,7,0.0,4.03
CA-2024-104791,2023-03-24,2023-03-30,Second Class,CU-1407,Corporate,LATAM,Electronics,Smartphones,Smartphones Model 53,1393.76,8,0.0,599.62
CA-2024-104792,2023-11-08,2023-11-10,First Class,CU-1163,Corporate,Asia-Pacific,Furniture,Office Desks,Office Desks Model 37,1224.88,4,0.0,305.57
CA-2024-104793,2024-08-22,2024-08-23,First Class,CU-1151,Home Office,LATAM,Office Supplies,Storage,Storage Model 14,148.72,4,0.0,39.48
CA-2023-104794,2023-08-03,2023-08-04,Standard Class,CU-1355,Home Office,EMEA,Office Supplies,Art Supplies,Art Supplies Model 36,122.05,7,0.0,43.99
CA-2024-104795,2023-08-12,2023-08-15,Standard Class,CU-1047,Consumer,Europe,Office Supplies,Pens,Pens Model 52,220.08,3,0.0,78.19
CA-2023-104796,2022-05-17,2022-05-18,Standard Class,CU-1371,Home Office,EMEA,Electronics,Smartphones,Smartphones Model 68,246.51,8,0.2,1.93
CA-2023-104797,2023-01-18,2023-01-19,Standard Class,CU-1411,Consumer,Asia-Pacific,Furniture,Bookcases,Bookcases Model 10,582.14,7,0.5,-41.61
CA-2023-104798,2024-01-15,2024-01-19,Second Class,CU-1254,Corporate,LATAM,Electronics,Smartphones,Smartphones Model 3,494.78,8,0.0,167.14
CA-2022-104799,2024-04-22,2024-04-27,Second Class,CU-1288,Home Office,North America,Furniture,Tables,Tables Model 59,140.93,4,0.5,-20.21
CA-2023-104800,2023-12-21,2023-12-27,Same Day,CU-1094,Consumer,europe,Electronics,Tablets,Tablets Model 67,,4,0.0,848.29
CA-2023-104801,2024-07-01,2024-07-05,First Class,CU-1215,Corporate,LATAM,Office Supplies,Pens,Pens Model 49,119.45,9,0.0,52.4
CA-2022-104802,2022-10-11,2022-10-12,First Class,CU-1258,Corporate,Europe,Furniture,Office Desks,Office Desks Model 78,811.61,9,0.5,-8.59
CA-2023-104803,2023-03-28,2023-03-31,Same Day,CU-1444,Home Office,Asia-Pacific,Furniture,Bookcases,Bookcases Model 68,574.27,8,0.2,108.24
CA-2023-104804,2023-01-11,2023-01-12,Second Class,CU-1141,Consumer,LATAM,Office Supplies,Binders,Binders Model 34,118.85,3,0.5,-22.0
CA-2024-104805,2024-09-02,2024-09-05,Standard Class,CU-1204,Corporate,Europe,Electronics,Accessories,Accessories Model 63,1955.65,4,0.0,914.54
CA-2024-104806,2023-04-24,2023-04-28,Same Day,CU-1123,Corporate,North America,Furniture,Bookcases,Bookcases Model 72,1363.19,8,0.1,422.35
CA-2023-104807,2024-03-07,2024-03-09,Same Day,CU-1337,Home Office,North America,Electronics,Smartphones,Smartphones Model 9,1142.97,8,0.0,400.96
CA-2024-104808,2024-08-29,2024-09-02,Standard Class,CU-1447,Corporate,EMEA,Office Supplies,Art Supplies,Art Supplies Model 86,117.7,5,0.5,-32.46
CA-2022-104809,2022-12-05,2022-12-06,First Class,CU-1240,Home Office,Asia-Pacific,Furniture,Tables,Tables Model 19,1252.1,7,0.0,527.69
CA-2023-104810,2022-12-05,2022-12-11,Same Day,CU-1439,Corporate,North America,Furniture,Tables,Tables Model 11,285.69,5,0.0,84.85
CA-2022-104811,2023-12-31,2024-01-06,Same Day,CU-1319,Consumer,EMEA,Office Supplies,Storage,Storage Model 85,155.16,6,0.0,34.72
CA-2023-104812,2023-03-24,2023-03-31,Same Day,CU-1413,Consumer,North America,Furniture,Chairs,Chairs Model 99,1133.15,10,0.0,357.82
CA-2023-104813,2022-02-07,2022-02-08,First Class,CU-1189,Home Office,Europe,Electronics,Monitors,Monitors Model 40,340.12,3,0.0,68.55
CA-2023-104814,2022-12-09,2022-12-15,First Class,CU-1367,Corporate,EMEA,Furniture,Tables,Tables Model 41,260.64,9,0.0,119.41
CA-2022-104815,2022-06-12,2022-06-19,Same Day,CU-1366,Consumer,North America,Electronics,Laptops,Laptops Model 65,290.35,3,0.0,80.13
CA-2024-104816,2023-06-16,2023-06-17,Standard Class,CU-1368,Home Office,Asia-Pacific,Furniture,Bookcases,Bookcases Model 43,603.87,8,0.0,249.38
CA-2024-104817,2022-08-10,2022-08-12,Second Class,CU-1117,Home Office,North America,Electronics,Smartphones,Smartphones Model 85,1471.03,2,0.2,91.79
CA-2024-104818,2022-09-04,2022-09-08,Same Day,CU-1297,Home Office,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 32,110.71,9,0.5,-0.33
CA-2023-104819,2023-02-04,2023-02-09,Same Day,CU-1105,Consumer,EMEA,Furniture,Bookcases,Bookcases Model 66,482.03,6,0.1,172.32
CA-2022-104820,2024-07-11,2024-07-17,Second Class,CU-1238,Consumer,Europe,Furniture,Bookcases,Bookcases Model 51,1289.05,9,0.0,510.07
CA-2024-104821,2024-09-27,2024-10-02,Standard Class,CU-1308,Consumer,LATAM,Furniture,Chairs,Chairs Model 74,515.68,9,0.0,107.21
CA-2023-104822,2022-05-31,2022-06-07,Same Day,CU-1148,Corporate,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 73,179.13,8,0.0,36.58
CA-2023-104823,2024-02-17,2024-02-20,Same Day,CU-1464,Consumer,North America,Electronics,Accessories,Accessories Model 88,704.27,3,0.5,-196.25
CA-2024-104824,2024-08-27,2024-08-29,Same Day,CU-1156,Home Office,Europe,Office Supplies,Art Supplies,Art Supplies Model 6,178.72,2,0.5,-4.29
CA-2022-104825,2022-02-08,2022-02-10,Standard Class,CU-1174,Home Office,North America,Electronics,Accessories,Accessories Model 46,340.88,7,0.2,73.74
CA-2023-104826,2022-10-25,2022-11-01,Standard Class,CU-1366,Corporate,Asia-Pacific,Electronics,Smartphones,Smartphones Model 63,214.13,9,0.1,53.65
CA-2023-104827,2022-03-21,2022-03-26,Standard Class,CU-1384,Consumer,Europe,Electronics,Smartphones,Smartphones Model 93,975.64,8,0.0,403.84
CA-2023-104828,2023-06-06,2023-06-12,First Class,CU-1122,Consumer,LATAM,Furniture,Bookcases,Bookcases Model 69,533.41,5,0.5,-35.08
CA-2022-104829,2024-04-16,2024-04-23,Second Class,CU-1071,Consumer,Europe,Office Supplies,Pens,Pens Model 33,76.6,7,0.1,25.21
CA-2024-104830,2022-12-31,2023-01-05,Second Class,CU-1039,Home Office,LATAM,Office Supplies,Pens,Pens Model 98,105.68,10,0.1,24.98
CA-2022-104831,2022-10-05,2022-10-07,Standard Class,CU-1466,Consumer,North America,Electronics,Tablets,Tablets Model 47,1895.7,9,0.2,273.15
CA-2024-104832,2023-09-24,2023-09-26,Second Class,CU-1010,Corporate,EMEA,Electronics,Tablets,Tablets Model 15,429.69,6,0.1,169.2
CA-2023-104833,2023-04-07,2023-04-08,Same Day,CU-1255,Home Office,Europe,Furniture,Bookcases,Bookcases Model 92,1245.36,5,0.5,-308.5
CA-2023-104834,2022-11-30,2022-12-04,Standard Class,CU-1052,Consumer,North America,Furniture,Sofas,Sofas Model 68,1267.35,4,0.0,377.5
CA-2022-104835,2022-11-02,2022-11-09,First Class,CU-1162,Home Office,LATAM,Electronics,Accessories,Accessories Model 36,1939.52,9,0.0,753.79
CA-2022-104836,2023-12-27,2023-12-28,Standard Class,CU-1098,Corporate,EMEA,Office Supplies,Pens,Pens Model 65,215.04,3,0.1,73.73
CA-2022-104837,2023-12-13,2023-12-16,Standard Class,CU-1429,Consumer,LATAM,Office Supplies,Paper,Paper Model 78,50.61,5,0.0,23.63
CA-2022-104838,2022-06-27,2022-06-29,Same Day,CU-1416,Consumer,EMEA,Office Supplies,Paper,Paper Model 63,78.58,7,0.5,-21.0
CA-2024-104839,2023-10-15,2023-10-18,Same Day,CU-1021,Corporate,EMEA,Furniture,Office Desks,Office Desks Model 91,968.7,2,0.2,51.82
CA-2024-104840,2023-10-08,2023-10-15,First Class,CU-1112,Home Office,Europe,Furniture,Sofas,Sofas Model 19,364.47,6,0.0,163.41
CA-2022-104841,2024-06-01,2024-06-02,Same Day,CU-1002,Home Office,North America,Electronics,Laptops,Laptops Model 69,1769.63,3,0.0,360.22
CA-2023-104842,2022-08-30,2022-09-01,Second Class,CU-1021,Home Office,EMEA,Electronics,Accessories,Accessories Model 92,846.85,1,0.2,108.93
CA-2022-104843,2022-10-26,2022-10-30,Same Day,CU-1036,Corporate,North America,Electronics,Laptops,Laptops Model 37,1046.29,9,0.0,440.42
CA-2023-104844,2024-04-24,2024-04-27,Standard Class,CU-1393,Consumer,LATAM,Electronics,Accessories,Accessories Model 6,1622.98,7,0.0,783.11
CA-2023-104845,2023-06-12,2023-06-17,First Class,CU-1236,Home Office,LATAM,Electronics,Smartphones,Smartphones Model 60,1906.67,4,0.0,710.4
CA-2022-104846,2024-04-29,2024-05-02,Standard Class,CU-1078,Home Office,Asia-Pacific,Furniture,Chairs,Chairs Model 51,1251.24,4,0.0,347.1
CA-2022-104847,2024-08-13,2024-08-19,First Class,CU-1079,Corporate,North America,Office Supplies,Storage,Storage Model 78,245.02,6,0.1,32.05
CA-2023-104848,2023-07-04,2023-07-08,Same Day,CU-1239,Corporate,Asia-Pacific,Furniture,Office Desks,Office Desks Model 16,489.27,9,0.0,243.41
CA-2022-104849,2024-08-14,2024-08-21,Standard Class,CU-1428,Home Office,North America,Electronics,Monitors,Monitors Model 34,544.46,9,0.0,192.34
CA-2022-104850,2022-01-18,2022-01-25,Same Day,CU-1123,Home Office,Europe,Electronics,Smartphones,Smartphones Model 19,785.21,9,0.5,-52.53
CA-2023-104851,2023-03-14,2023-03-21,Second Class,CU-1328,Home Office,Europe,Electronics,Smartphones,Smartphones Model 35,793.1,2,0.0,330.89
CA-2023-104852,2023-05-21,2023-05-25,First Class,CU-1236,Home Office,LATAM,Furniture,Chairs,Chairs Model 6,1077.64,1,0.0,532.68
CA-2023-104853,2023-09-05,2023-09-06,Standard Class,CU-1271,Corporate,Europe,Office Supplies,Pens,Pens Model 64,184.48,4,0.2,43.43
CA-2022-104854,2024-09-07,2024-09-10,Standard Class,CU-1146,Consumer,Europe,Furniture,Office Desks,Office Desks Model 83,1045.14,4,0.0,221.85
CA-2024-104855,2022-12-22,2022-12-28,Standard Class,CU-1332,Consumer,EMEA,Furniture,Bookcases,Bookcases Model 64,1181.25,8,0.0,555.71
CA-2024-104856,2022-08-06,2022-08-07,Second Class,CU-1376,Home Office,EMEA,Electronics,Smartphones,Smartphones Model 63,297.6,9,0.0,124.28
CA-2023-104857,2023-07-03,2023-07-09,First Class,CU-1008,Consumer,Europe,Office Supplies,Art Supplies,Art Supplies Model 12,77.14,6,0.5,-22.86
CA-2024-104858,2022-11-02,2022-11-07,First Class,CU-1090,Home Office,Europe,Electronics,Monitors,Monitors Model 95,703.68,6,0.1,271.78
CA-2023-104859,2024-06-01,2024-06-08,Same Day,CU-1127,Consumer,LATAM,Office Supplies,Paper,Paper Model 9,18.93,6,0.0,7.18
CA-2023-104860,2022-10-29,2022-11-05,Same Day,CU-1042,Consumer,LATAM,Office Supplies,Binders,Binders Model 11,189.97,9,0.0,44.92
CA-2022-104861,2023-10-25,2023-10-31,Same Day,CU-1239,Corporate,LATAM,Office Supplies,Art Supplies,Art Supplies Model 78,212.57,1,0.1,40.7
CA-2023-104862,2022-04-29,2022-05-04,Same Day,CU-1315,Corporate,North America,Office Supplies,Pens,Pens Model 50,123.86,2,0.0,31.47
CA-2024-104863,2022-07-11,2022-07-16,Second Class,CU-1442,Consumer,North America,Furniture,Bookcases,Bookcases Model 65,703.08,4,0.0,232.98
CA-2022-104864,2022-01-23,2022-01-28,Same Day,CU-1164,Consumer,Europe,Office Supplies,Storage,Storage Model 26,38.3,5,0.2,1.55
CA-2022-104865,2023-05-29,2023-06-04,Same Day,CU-1296,Consumer,EMEA,Office Supplies,Storage,Storage Model 16,199.48,6,0.5,-23.62
CA-2023-104866,2022-08-12,2022-08-15,First Class,CU-1337,Corporate,EMEA,Furniture,Bookcases,Bookcases Model 86,1057.71,3,0.0,396.84
CA-2024-104867,2024-07-01,2024-07-08,Second Class,CU-1173,Corporate,EMEA,Electronics,Laptops,Laptops Model 2,556.67,6,0.2,157.14
CA-2024-104868,2023-12-26,2023-12-30,First Class,CU-1207,Home Office,Europe,Furniture,Bookcases,Bookcases Model 79,235.62,1,0.2,34.09
CA-2022-104869,2022-10-25,2022-10-30,Second Class,CU-1471,Consumer,EMEA,Electronics,Monitors,Monitors Model 93,1979.36,8,0.1,491.23
CA-2022-104870,2022-10-23,2022-10-24,Same Day,CU-1298,Home Office,Europe,Electronics,Accessories,Accessories Model 11,1889.96,2,0.1,380.55
CA-2022-104871,2024-07-09,2024-07-13,Same Day,CU-1340,Consumer,North America,Electronics,Smartphones,Smartphones Model 37,278.23,1,0.1,38.53
CA-2023-104872,2022-03-09,2022-03-13,First Class,CU-1163,Corporate,Asia-Pacific,Electronics,Monitors,Monitors Model 81,1304.02,9,0.0,402.09
CA-2022-104873,2022-01-19,2022-01-26,Standard Class,CU-1014,Consumer,North America,Electronics,Smartphones,Smartphones Model 8,1700.33,3,0.5,-59.9
CA-2024-104874,2023-08-26,2023-08-27,First Class,CU-1468,Consumer,North America,Electronics,Smartphones,Smartphones Model 99,1356.57,3,0.0,533.72
CA-2024-104875,2023-07-26,2023-08-02,Standard Class,CU-1297,Consumer,LATAM,Furniture,Tables,Tables Model 35,504.02,8,0.5,-63.58
CA-2023-104876,2022-11-27,2022-12-02,First Class,CU-1218,Home Office,EMEA,Electronics,Tablets,Tablets Model 89,1343.48,4,0.0,304.12
CA-2023-104877,2023-09-28,2023-10-05,Same Day,CU-1158,Corporate,North America,Office Supplies,Art Supplies,Art Supplies Model 14,90.99,8,0.5,-27.17
CA-2022-104878,2023-09-10,2023-09-12,Standard Class,CU-1443,Home Office,Europe,Electronics,Accessories,Accessories Model 17,1717.07,7,0.0,641.12
CA-2024-104879,2023-04-27,2023-05-02,Same Day,CU-1278,Consumer,Europe,Furniture,Sofas,Sofas Model 53,1056.91,10,0.0,406.37
CA-2024-104880,2024-05-14,2024-05-19,Second Class,CU-1373,Home Office,LATAM,Furniture,Chairs,Chairs Model 87,1274.07,7,0.5,-299.95
CA-2023-104881,2023-04-12,2023-04-19,First Class,CU-1474,Home Office,LATAM,Furniture,Office Desks,Office Desks Model 58,719.24,6,0.2,19.72
CA-2023-104882,2023-05-18,2023-05-22,Same Day,CU-1109,Home Office,EMEA,Electronics,Laptops,Laptops Model 60,772.59,7,0.2,200.93
CA-2024-104883,2024-01-19,2024-01-21,Same Day,CU-1120,Consumer,EMEA,Electronics,Tablets,Tablets Model 60,1590.19,2,0.5,-342.95
CA-2023-104884,2023-05-26,2023-05-31,Same Day,CU-1417,Corporate,LATAM,Electronics,Monitors,Monitors Model 32,1360.6,9,0.0,573.55
CA-2023-104885,2022-01-04,2022-01-10,First Class,CU-1079,Consumer,LATAM,Electronics,Smartphones,Smartphones Model 9,647.38,1,0.5,-64.53
CA-2023-104886,2023-11-28,2023-11-30,Standard Class,CU-1084,Home Office,Europe,Office Supplies,Pens,Pens Model 43,234.28,8,0.1,50.24
CA-2022-104887,2022-02-26,2022-03-03,Second Class,CU-1255,Home Office,North America,Furniture,Office Desks,Office Desks Model 94,914.96,2,0.5,-184.54
CA-2024-104888,2022-01-11,2022-01-15,Second Class,CU-1096,Home Office,North America,Furniture,Bookcases,Bookcases Model 29,1182.1,5,0.2,326.71
CA-2023-104889,2022-11-14,2022-11-18,Standard Class,CU-1326,Home Office,Asia-Pacific,Office Supplies,Storage,Storage Model 63,41.59,8,0.0,17.14
CA-2024-104890,2023-10-09,2023-10-12,Same Day,CU-1122,Corporate,Europe,Furniture,Bookcases,Bookcases Model 93,1301.67,10,0.0,610.08
CA-2022-104891,2023-10-09,2023-10-15,Same Day,CU-1493,Corporate,Europe,Furniture,Chairs,Chairs Model 65,949.6,3,0.2,95.51
CA-2022-104892,2022-03-27,2022-04-02,Second Class,CU-1073,Consumer,Asia-Pacific,Furniture,Sofas,Sofas Model 58,186.61,10,0.0,64.71
CA-2022-104893,2023-04-21,2023-04-22,Standard Class,CU-1137,Corporate,EMEA,Office Supplies,Art Supplies,Art Supplies Model 21,216.34,1,0.1,33.97
CA-2024-104894,2024-06-06,2024-06-11,Standard Class,CU-1076,Consumer,North America,Electronics,Laptops,Laptops Model 72,1248.72,7,0.0,507.04
CA-2022-104895,2024-07-29,2024-08-01,Same Day,CU-1055,Home Office,North America,Furniture,Tables,Tables Model 38,225.86,8,0.5,-17.4
CA-2022-104896,2022-10-13,2022-10-17,First Class,CU-1186,Corporate,Asia-Pacific,Electronics,Smartphones,Smartphones Model 32,1746.88,6,0.0,565.81
CA-2023-104897,2024-03-23,2024-03-30,First Class,CU-1381,Home Office,North America,Furniture,Sofas,Sofas Model 52,370.74,4,0.1,126.07
CA-2024-104898,2023-02-26,2023-03-04,First Class,CU-1260,Corporate,Asia-Pacific,Electronics,Laptops,Laptops Model 58,1887.04,5,0.0,759.21
CA-2023-104899,2024-05-17,2024-05-23,Standard Class,CU-1032,Home Office,North America,Furniture,Bookcases,Bookcases Model 30,656.67,8,0.0,169.34
CA-2024-104900,2023-03-22,2023-03-27,Same Day,CU-1432,Home Office,LATAM,Furniture,Office Desks,Office Desks Model 81,,4,0.0,114.74
CA-2023-104901,2022-06-03,2022-06-06,First Class,CU-1280,Corporate,Asia-Pacific,Office Supplies,Paper,Paper Model 88,247.06,4,0.0,55.54
CA-2024-104902,2022-01-18,2022-01-24,First Class,CU-1100,Corporate,North America,Office Supplies,Pens,Pens Model 6,284.52,7,0.0,91.17
CA-2024-104903,2023-12-30,2024-01-05,Same Day,CU-1186,Consumer,Europe,Electronics,Monitors,Monitors Model 11,288.5,5,0.2,29.82
CA-2022-104904,2024-06-05,2024-06-07,Same Day,CU-1392,Corporate,Europe,Office Supplies,Pens,Pens Model 97,144.25,1,0.5,-26.4
CA-2022-104905,2023-08-13,2023-08-20,Second Class,CU-1331,Consumer,Asia-Pacific,Electronics,Accessories,Accessories Model 13,1988.88,4,0.0,656.4
CA-2024-104906,2024-08-22,2024-08-24,Second Class,CU-1418,Corporate,Europe,Furniture,Office Desks,Office Desks Model 29,287.73,9,0.1,83.9
CA-2024-104907,2024-03-15,2024-03-16,Standard Class,CU-1355,Home Office,Europe,Office Supplies,Pens,Pens Model 74,224.26,3,0.2,15.52
CA-2022-104908,2022-01-03,2022-01-04,Same Day,CU-1088,Consumer,EMEA,Electronics,Accessories,Accessories Model 28,1840.56,10,0.0,772.16
CA-2022-104909,2023-03-01,2023-03-05,Standard Class,CU-1252,Corporate,LATAM,Electronics,Accessories,Accessories Model 56,214.17,10,0.0,100.99
CA-2022-104910,2023-09-20,2023-09-27,Second Class,CU-1121,Consumer,Asia-Pacific,Office Supplies,Paper,Paper Model 32,220.84,6,0.0,104.97
CA-2023-104911,2022-09-11,2022-09-14,Same Day,CU-1085,Home Office,EMEA,Furniture,Tables,Tables Model 92,535.54,6,0.5,-133.19
CA-2022-104912,2024-02-29,2024-03-03,Standard Class,CU-1294,Corporate,North America,Furniture,Sofas,Sofas Model 86,795.0,7,0.2,198.96
CA-2024-104913,2023-09-17,2023-09-22,Second Class,CU-1039,Home Office,Europe,Furniture,Bookcases,Bookcases Model 50,866.36,2,0.1,295.97
CA-2022-104914,2023-09-05,2023-09-09,Standard Class,CU-1108,Home Office,LATAM,Office Supplies,Pens,Pens Model 83,260.64,8,0.0,119.25
CA-2024-104915,2022-06-16,2022-06-18,Second Class,CU-1490,Consumer,Asia-Pacific,Electronics,Monitors,Monitors Model 26,1015.39,9,0.5,-65.44
CA-2024-104916,2024-02-04,2024-02-05,Second Class,CU-1174,Corporate,North America,Furniture,Bookcases,Bookcases Model 18,1407.41,8,0.2,303.95
CA-2023-104917,2023-09-18,2023-09-19,First Class,CU-1132,Corporate,Asia-Pacific,Office Supplies,Paper,Paper Model 57,130.16,4,0.0,54.58
CA-2022-104918,2022-12-19,2022-12-22,Standard Class,CU-1197,Home Office,Asia-Pacific,Electronics,Tablets,Tablets Model 28,517.87,4,0.5,-19.92
CA-2023-104919,2024-05-05,2024-05-08,Second Class,CU-1142,Home Office,Asia-Pacific,Electronics,Accessories,Accessories Model 76,864.28,1,0.2,90.21
CA-2024-104920,2023-04-06,2023-04-10,First Class,CU-1472,Corporate,LATAM,Electronics,Accessories,Accessories Model 16,1539.0,8,0.0,348.61
CA-2023-104921,2022-07-02,2022-07-05,Standard Class,CU-1053,Home Office,LATAM,Electronics,Smartphones,Smartphones Model 4,741.36,8,0.1,76.61
CA-2023-104922,2023-09-20,2023-09-27,First Class,CU-1280,Corporate,Europe,Furniture,Office Desks,Office Desks Model 33,918.25,3,0.1,335.03
CA-2022-104923,2024-08-05,2024-08-10,Second Class,CU-1002,Corporate,LATAM,Office Supplies,Binders,Binders Model 94,20.14,9,0.0,7.0
CA-2022-104924,2024-01-12,2024-01-16,Standard Class,CU-1304,Home Office,EMEA,Electronics,Smartphones,Smartphones Model 5,1244.49,3,0.0,556.19
CA-2022-104925,2022-01-05,2022-01-11,First Class,CU-1392,Consumer,Europe,Office Supplies,Pens,Pens Model 87,81.47,10,0.0,35.56
CA-2024-104926,2022-06-10,2022-06-14,Second Class,CU-1300,Home Office,North America,Electronics,Tablets,Tablets Model 12,240.95,3,0.0,85.84
CA-2024-104927,2024-08-04,2024-08-11,Second Class,CU-1432,Corporate,LATAM,Office Supplies,Art Supplies,Art Supplies Model 66,270.58,4,0.0,71.26
